Date,Close,High,Low,Open,Volume,MA50,MA200,EMA12,EMA26,EMA50,Returns,Log_Return,RSI,MACD,MACD_Signal,MACD_Hist,Volatility,Vol_Ratio,BB_Upper,BB_Lower,BB_Width,BB_Pos,ATR,ATR_Pct,OBV,OBV_MA,Vol_MA20,Vol_Ratio_Vol,High_52w,Low_52w,Pct_From_High,Pct_From_Low,Label,Fwd_Return
2017-04-11,203.8291015625,203.93315370740874,202.33762573869492,203.6903565483198,88045300,203.03077026367188,191.1208394622803,204.01349597621345,203.81880032282155,202.3548319660801,-0.0011899155813440698,-0.0011906240929912325,56.03667605541724,0.19469565339190353,0.3327856109788887,-0.13808995758698517,0.06793542044990995,,206.23795971876487,202.02752490037577,0.020625965098748915,-0.2884649779692098,1.5143935012452883,0.007429721711160713,580281100.0,775831700.0,84082020.0,1.0471358799419899,,,,,0,-0.006891376526559356
2017-04-12,202.93603515625,203.74247930396604,202.71058433945345,203.5517081391927,81864400,203.1605908203125,191.28321998596192,203.84773277314216,203.7534103104829,202.37762424804754,-0.004381447003416028,-0.004391073671787034,50.0,0.0943224626592496,0.28509298131496086,-0.19077051865571126,0.060886752860243455,,205.86712788243224,202.06147929530212,0.018658405025622545,-1.080781273408982,1.4865154711066364,0.007325044415902273,498416700.0,742756420.0,83371150.0,0.9819272014359883,,,,,0,0.005597304463527353
2017-04-13,201.61793518066406,203.33487525261768,201.61793518066406,202.59780381684874,92880400,203.26249572753906,191.42363777160645,203.504686989684,203.59522696753336,202.34783251991485,-0.006495149935155986,-0.00651633520566004,42.14155484994367,-0.09053997784937451,0.20996638948209378,-0.3005063673314683,0.06406104592841931,,205.69931781474702,201.80118419941311,0.019131920555025227,-2.1880376966455786,1.4803231215109693,0.007342219431939396,405536300.0,708954320.0,84097970.0,1.1044309392961567,,,,,0,0.008946031603317639
2017-04-17,203.40428161621094,203.40428161621094,201.93881833535443,202.1382560907117,68405400,203.39753692626954,191.55821296691894,203.48924000914968,203.5810828674354,202.38926189624019,0.00886005718660976,0.008821037190162407,54.56321905141841,-0.09184285828573024,0.14960453992852898,-0.24144739821425923,0.07295782952552748,,205.40534533109272,201.88184491548932,0.017302289391768873,-0.27167700136901957,1.4648418996883399,0.007201627655273481,473941700.0,683022595.0,83068135.0,0.8234854436060229,,,,,1,0.011083769063613857
2017-04-18,202.7972412109375,203.3348749236641,202.11220908904167,202.66717600787345,83225800,203.49332763671876,191.6777114868164,203.38277865557856,203.52302052250963,202.40526108505185,-0.00298440328025551,-0.0029888654919627694,42.295091164095375,-0.14024186693106344,0.0916352585566105,-0.23187712548767395,0.07346460468322837,,205.1309374209776,201.90478187833878,0.015851952984334755,-0.8934701731557413,1.3917575419216937,0.00686280313090685,390715900.0,655556430.0,84602575.0,0.9837265591502387,,,,,1,0.02001140662667833
2017-04-19,202.4244384765625,203.73381042203994,202.19897441618463,203.3609479090441,68699900,203.58874145507812,191.79346710205078,203.23534170496072,203.4416440746617,202.4060131396209,-0.0018383027902595384,-0.0018399945424536538,39.085539517416855,-0.20630236970097826,0.03204773290509275,-0.238350102606071,0.05789621348929176,,205.1496122423724,201.86096362432684,0.016160015552630885,-1.3146426766807722,1.4344951778683566,0.007086571110999762,322016000.0,631245735.0,81447105.0,0.8434909994652358,,,,,1,0.02124710766278648
2017-04-20,204.07192993164062,204.5141780780443,202.71919891513377,203.04003523197187,92572200,203.71693267822266,191.92390800476073,203.36404758598837,203.4883319159194,202.47134320989622,0.008138797209848114,0.008105855814692331,45.589342988649236,-0.12428432993101524,0.0007813203378711567,-0.12506565026888639,0.06436955528888458,,205.2054357250672,201.8970529834289,0.016253316220855876,0.6295348723832398,1.50633936820617,0.007381413841240973,414588200.0,606685190.0,81197255.0,1.1400902653667295,,,,,1,0.01385234010500036
2017-04-21,203.42161560058594,204.04595514547796,203.02274008835104,203.99392905531317,110389800,203.8269384765625,192.04575973510742,203.3729042036188,203.48338996663543,202.50860879384484,-0.00318669172812025,-0.0031917800430081417,44.75835429392742,-0.1104857630166407,-0.021472096333031217,-0.0890136666836095,0.06536954603050193,,205.20577618357748,201.9452705693522,0.0160161966436198,-0.18881461208790068,1.5298725684274845,0.00752069815152465,304198400.0,581625670.0,81696230.0,1.3512226941194228,,,,,1,0.014877013651714677
2017-04-24,205.6587677001953,205.86688522916808,203.3955408444979,205.66743430210752,119209900,203.9582028198242,192.17935234069824,203.7245755107844,203.64452905801025,202.63214443723115,0.010997612485794006,0.01093757849825019,57.00116912701166,0.08004645277415534,-0.0011683865115939066,0.08121483928574924,0.0757595382671495,,205.5505094631223,201.88755206031522,0.017980438003808694,2.1182194855685106,1.5750881508892474,0.007658745447630879,423408300.0,568151890.0,82031480.0,1.4532213730631216,,,,,0,0.006367091745373088
2017-04-25,206.85549926757812,207.20234871676178,206.2138132319842,206.3005322100093,76698300,204.09768798828125,192.30560623168947,204.20625608875267,203.88237870316343,202.79776619528397,0.005819015550688311,0.005802150473501802,60.68215410123938,0.32387738558924184,0.06384076790857324,0.2600366176806686,0.07754968802695592,,206.15990195072487,201.70566353999777,0.02184169877331023,2.6246610532147527,1.6221665619970966,0.00784202773308309,500106600.0,562885750.0,81493670.0,0.9411565339982848,,,,,0,0.0009220681294748179
2017-04-26,206.72537231445312,207.70524096418976,206.68202606706552,206.82075787532534,84702500,204.21281311035156,192.42800689697265,204.59381243116812,204.0929708225182,202.95178996466316,-0.0006290717606529661,-0.0006292697093132865,63.096790294486155,0.500841608649921,0.1512409360568428,0.3496006725930782,0.07414095060654213,,206.62046429562878,201.5121757800548,0.025032491959607543,2.0821472917376176,1.518728669208662,0.0073466002368519166,415404100.0,548710290.0,81054600.0,1.0450054654516832,,,,,0,0.0003355488216154612
2017-04-27,206.8988037109375,207.20229359036477,206.36117000684501,207.04621534919443,57410300,204.31534729003906,192.54465606689453,204.94842647420955,204.30081029573446,203.10657481745824,0.0008389458659219251,0.0008385941475403262,61.82627375930056,0.64761617847509,0.25051598454049223,0.3971001939345978,0.07413703886275128,,207.0506304103971,201.34735542944662,0.027929985840758106,1.8935161275861843,1.4790881622873766,0.007148848305347577,472814400.0,534307825.0,80827595.0,0.7102809380880378,,,,,0,0.0006706088505912255
2017-04-28,206.4479217529297,207.18498006128496,206.3178432998386,207.15896701695812,63532800,204.3877978515625,192.65917892456054,205.1791180555511,204.45985558886005,203.23760803061398,-0.002179239076885886,-0.002181617073807012,60.55726779326031,0.719262466691049,0.3442652809706036,0.3749971857204454,0.07415553570980793,,207.28808853001604,201.2651158156871,0.029484398361161887,1.4420251803368869,1.456790322922645,0.007056454289068047,409281600.0,513891825.0,81167340.0,0.7827384758450875,,,,,0,0.006804328025951101
2017-05-01,206.9682159423828,207.39311776002236,206.55199396133193,206.9682159423828,66882500,204.4741082763672,192.77117919921875,205.45436388429442,204.64566005949138,203.3839063800951,0.0025202200392009377,0.002517049610346276,61.84419237647622,0.8087038248030467,0.43715298973709227,0.37155083506595443,0.07379685402040975,,207.6477733819051,201.1603717596965,0.031738123123557255,1.5809986921254184,1.4295387536934558,0.006907044867659392,476164100.0,500506605.0,80824810.0,0.827499625424421,,,,,0,0.004106055580454182
2017-05-02,207.04623413085938,207.22832542874272,206.6386788222267,207.10692681966847,57375700,204.5555889892578,192.88480804443358,205.69926699915055,204.8234803610742,203.5275270762035,0.0003769573415963734,0.0003768863110274507,63.33604054235264,0.875786638076363,0.5248797194049465,0.35090691867141655,0.07327634429608344,,207.99896531026832,201.10746779520042,0.03369048715638871,1.4470106511550769,1.347777497519908,0.006509548474415007,533539800.0,494267495.0,79416270.0,0.722467826806774,,,,,0,0.0028059584720503405
2017-05-03,206.79473876953125,207.14160135864626,206.11837326007554,207.04621580057147,73137700,204.6078659057617,192.99470260620117,205.86780111767067,204.96949950244138,203.65565302496148,-0.001214682133118039,-0.0012154204574070715,66.89416329519158,0.8983016152292862,0.5995640985698144,0.2987375166594718,0.07360356023658492,,208.2655277278203,201.10104179122266,0.03500278952927239,1.1788446666048609,1.3409711314859192,0.00648455149035685,460402100.0,481548190.0,80249845.0,0.9113749690108436,,,,,0,0.005828666297731155
2017-05-04,207.0375518798828,207.1762969261933,206.1877616262789,207.0982577994396,61462700,204.66862518310546,193.1067505645752,206.04776277339562,205.12268856743702,203.7882765094682,0.0011741745065485532,0.0011734857027937864,76.19452892917934,0.9250742059585946,0.6646661200475705,0.26040808591102405,0.07236300547759365,,208.5464591486374,201.16522603202665,0.03603135269796356,1.1823007098685152,1.2889422191974031,0.006225644611298389,521864800.0,477342050.0,77882950.0,0.7891675905958878,,,,,0,0.002596840175781878
2017-05-05,207.8526611328125,207.87000757135223,206.96817800766829,207.41042618596828,62001300,204.74292419433593,193.2190313720703,206.32543944407513,205.32490875746484,203.94766414175623,0.003937011646093058,0.0039292818971744066,73.72797343382466,1.0005306866102899,0.7318390333601144,0.2686916532501755,0.07287614802445067,,208.9476391423086,201.1334445368906,0.0381104855425661,1.4394928377256524,1.2257624426357654,0.005897266053536523,583866100.0,472779185.0,77526225.0,0.799746150415553,,,,,0,-0.0030037809892237144
2017-05-08,207.8180389404297,208.04348977795078,207.3931370832013,207.89607808824937,48385700,204.81135101318358,193.33464012145996,206.55507013582198,205.50958506731408,204.09944354562577,-0.00016657084010429646,-0.00016658471456742504,78.52309548700505,1.045485068507901,0.7945682403896717,0.25091682811822924,0.07263965166883295,,209.2937123947005,201.17411902619796,0.039562629502026,1.2730308582849696,1.179925311748637,0.005677684756167189,535480400.0,469517650.0,76224895.0,0.634775554626871,,,,,0,0.002670349995811172
2017-05-09,207.627197265625,208.27754973957022,207.28033467398123,208.07811201903442,51363200,204.86957122802735,193.44515296936035,206.7200127711763,205.66644523015194,204.237786828763,-0.0009183114025024253,-0.0009187333087323853,80.18078303910947,1.0535675410243641,0.8463681005166102,0.20719944050775396,0.07293565942243749,,209.567457493543,201.2559006607539,0.04046292241088909,1.0662349939881755,1.1415238160153283,0.005497949358507862,484117200.0,460307190.0,75412290.0,0.6810985318175592,,,,,0,0.0026731719190395964
2017-05-10,208.0000762939453,208.0000762939453,207.37573681053132,207.58385438215467,54293800,204.94630126953126,193.56004959106446,206.91694562083308,205.83930679043291,204.3853275921035,0.001795906476757425,0.0017942957648910427,76.74132583209894,1.0776388304001614,0.8926222464933204,0.18501658390684095,0.07258427527070786,,209.8593996474599,201.3810559799815,0.04123302341226488,1.122789343031969,1.036852379010485,0.0049848653783434544,538411000.0,458213685.0,73724715.0,0.736439605090369,,,,,-1,-0.016883917264235104
2017-05-11,207.5751953125,207.73995340874978,206.49127439660043,207.54918226903493,62358300,204.95737823486328,193.6723945617676,207.01821480416646,205.96789112540083,204.51042044388376,-0.002042696276922884,-0.002044785426446214,79.17135514789881,1.0503236787656363,0.9241625329477836,0.12616114581785265,0.07072550805036255,,209.97914882040945,201.72522282265695,0.04009637286488847,0.8350011815472871,1.0696818114430064,0.005153225604979552,476052700.0,457095485.0,72749410.0,0.8571657144710865,,,,,-1,-0.010903251833625838
2017-05-12,207.2283172607422,207.61852611513942,206.9595070106342,207.323702823502,53912700,204.98759002685546,193.78398735046386,207.05053825902425,206.06125602431499,204.61700463278018,-0.0016710958707546464,-0.0016724937089574294,65.0081123354188,0.9892822347092647,0.9371864733000799,0.052095761409184815,0.06571353148386712,,209.78300273504604,202.48240711602816,0.035416968994100836,0.6002865474432013,0.9402300057169372,0.004537169524635505,422140000.0,457925670.0,70801025.0,0.7614677894846862,,,,,0,-0.0028037138882026635
2017-05-15,208.37298583984375,208.49438446850093,207.63591423134488,207.65326067299824,61918900,205.0381057739258,193.9002359008789,207.2539917329965,206.23249526990972,204.76429801344935,0.00552370734961527,0.005508507625037713,64.65620910409224,1.0214964630867769,0.9540484712574193,0.06744799182935757,0.061616969572617045,,209.92432828488018,202.83795198855734,0.034336355984991726,1.1243239809515926,0.9204075908020997,0.004417115717243349,484058900.0,458431530.0,70476700.0,0.8785726346437901,,,,,0,-0.0032459154014533587
2017-05-16,208.18222045898438,208.69382803457566,207.7920115154225,208.6678149871021,51241800,205.0970654296875,194.0140364074707,207.39679615237924,206.37691935798932,204.89833418778406,-0.0009154995792304277,-0.000915918904918075,63.90764748725418,1.0198767943899156,0.9672141358839186,0.05266265850599705,0.06016762022769882,,209.84848143987622,203.45229675836597,0.030951718549352844,0.9579656843451992,0.91173627808988,0.004379510777047881,432817100.0,460536590.0,68877500.0,0.7439555733004247,,,,,0,-0.00012518846067299805
2017-05-17,204.48822021484375,208.1822184667827,204.4275142836807,208.1822184667827,172174100,205.09440551757814,194.11013526916503,206.94932293121994,206.23701571775632,204.88225128688444,-0.01774407168871761,-0.017903385121432528,36.238052594716834,0.7123072134636175,0.9162327513998585,-0.20392553793624102,0.0902195999570086,,209.47524100252517,204.03191536954515,0.026327600618752826,-1.6646867171064543,1.11984932036016,0.005476351249884224,260643000.0,457467940.0,74051210.0,2.3250680171195044,,,,,1,0.020311849412073757
2017-05-18,205.31195068359375,206.16174090554728,204.14997750334095,204.4101211476201,107047700,205.1158187866211,194.2162882232666,206.6974195085082,206.1684923818924,204.89910224361813,0.004028253891028788,0.004020162199303659,43.7795888765042,0.5289271266157982,0.8387716264430465,-0.30984449982724827,0.08672966331382527,,209.32851628627864,204.302642160987,0.02430123564268378,-1.1967100658376413,1.201608366128728,0.005852598263900023,367690700.0,455123065.0,74774985.0,1.4315977462248906,,,,,1,0.021075152110792805
2017-05-19,206.64730834960938,207.31500719544832,205.7454921627825,205.79751823855761,115011400,205.15875854492188,194.32642799377442,206.68971009944684,206.2039602313529,204.96765934581387,0.00650404256337489,0.006482982546051419,48.38676025006712,0.48574986809393295,0.7681672747732239,-0.28241740667929094,0.08834363418474453,,208.9226891662094,205.03103855595856,0.018802346009372313,-0.3387308308385243,1.2771698307545774,0.006180432936459255,482702100.0,464048250.0,75006065.0,1.5333613355133349,,,,,1,0.014267245905178916
2017-05-22,207.69662475585938,207.86138287656547,207.08963159914614,207.15899090437756,61010600,205.20835205078126,194.44083198547364,206.84462004658724,206.31452797390892,205.0746775971882,0.005077813084672478,0.005064964468702524,52.97869961424498,0.5300920726783147,0.7205522343542421,-0.1904601616759274,0.08151741093140018,,208.9457924589172,205.2117209688172,0.018032132070696132,0.6618706074250973,1.3217718250717252,0.006363954284887513,543712700.0,470063470.0,72096100.0,0.8462399491789431,,,,,0,0.00826625454777341
2017-05-23,208.15615844726562,208.32091653014805,207.68789723997293,208.06943948844685,48341700,205.26506439208984,194.54997581481933,207.04639518515316,206.45094504600942,205.19551998346577,0.0022125236360794887,0.002210079609972511,56.11852193209841,0.5954501391437361,0.6955318153121409,-0.1000816761684048,0.07937675338117045,,209.06782171333708,205.21975763236605,0.018576777450332406,1.052340867573346,1.2938997673291834,0.0062160052192593695,592054400.0,474660860.0,70678270.0,0.6839683540641275,,,,,0,0.005790544624791449
2017-05-24,208.64175415039062,208.7458063164518,208.05209433598128,208.39029033859103,46927700,205.34720275878905,194.66210289001464,207.29183502595893,206.61322720188952,205.33066642138442,0.0023328433169946816,0.002330126462533974,57.0556692728432,0.6786078240694167,0.692147017063596,-0.013539192994179383,0.07960034663440273,,209.26415394626721,205.21506358302966,0.019538206944966302,1.385146053629597,1.2728409587974778,0.0061006051448359855,638982100.0,485839760.0,68789530.0,0.6821924790008014,,,,,1,0.011429149395482341
2017-05-25,209.63893127441406,209.91642132642227,208.94523260730145,209.15333691485367,64071700,205.4138851928711,194.7786605834961,207.6529267564905,206.83735342948393,205.49961798424835,0.0047793747137721,0.004767989763329896,57.73260568301767,0.8155733270065753,0.7168322790521919,0.09874104795438332,0.0810558582719202,,209.65855363694257,205.09467664870195,0.022007674226418618,1.982802021560296,1.2994722168223132,0.006198620689977305,703053800.0,497351730.0,69122600.0,0.9269283852169913,,,,,0,0.009968849755551679
2017-05-26,209.59559631347656,209.76034115533866,209.37013232622007,209.44817144575288,46629900,205.4878173828125,194.89730712890625,207.9517989960268,207.04166771718707,205.66024458539457,-0.00020671237290736943,-0.00020673374085465607,57.68908872015292,0.9101312788397422,0.755492079009702,0.15463919983004026,0.08043609835694443,,209.9748968461787,205.09310089552054,0.023522873250739734,1.6892122995511818,1.2808905121343932,0.006111247252631493,656423900.0,509708845.0,68277455.0,0.6829472481070069,,,,,0,0.009432983570175857
2017-05-30,209.4134979248047,209.6649617278017,209.11867464364815,209.2747528872763,35201900,205.56533935546875,195.0107307434082,208.17667575430033,207.21735884367726,205.80743099086163,-0.0008688082759120697,-0.0008691859085649757,57.73275822208717,0.9593169106230732,0.7962570453323762,0.16305986529069705,0.08035711400929178,,210.2197250644348,205.09280087550658,0.024689475364726352,1.3709857128434308,1.2486813706032913,0.005962754946444104,621222000.0,516961740.0,66693425.0,0.5278166475930723,,,,,0,0.007081035341930386
2017-05-31,209.3614959716797,209.74303825312643,208.6677839355453,209.70834537401862,91796000,205.64633026123047,195.12470550537108,208.3589557877433,207.37618381612188,205.9468060881486,-0.0002483218781994534,-0.0002483527151821536,56.06188665708237,0.9827719716214176,0.8335600305901846,0.14921194103123303,0.08041073726158214,,210.42697249252794,205.1170796314955,0.025556341542569572,1.197364956370556,1.2808895730438021,0.006118076139545105,529426000.0,516756050.0,68414440.0,1.3417635224376607,,,,,0,0.009194783216472269
2017-06-01,211.02635192871094,211.0436983645666,209.53487600001444,209.8210326500909,68962000,205.81333984375,195.24431434631347,208.76932442481524,207.64656663927664,206.1460039642491,0.00795206372262669,0.007920612687635014,63.838597925326944,1.122757785538596,0.891399581579867,0.23135820395872897,0.08420849129967446,,210.96501354104325,205.00219989889817,0.028669632843579908,2.041147276643372,1.2932753227253764,0.006128501539761591,598388000.0,523655345.0,68205655.0,1.0110891831476436,,,,,0,0.0017261247667450519
2017-06-02,211.72879028320312,211.88488178712976,210.7836143493645,211.0784376850001,88666100,205.98485961914062,195.3722607421875,209.2246268645672,207.9489535758638,206.36493676107082,0.0033286760069164423,0.003323148228329581,67.54587497070165,1.2756732887033877,0.9682543230045711,0.30741896569881655,0.08460485399059245,,211.59775848692738,204.83857879334607,0.03246200721927963,2.077543015654778,1.3248644893868078,0.006257365791467009,687054100.0,531914810.0,69565825.0,1.2745640549795823,,,,,0,-0.003112456181088019
2017-06-05,211.5727081298828,211.8415184151761,211.373257143443,211.55536168944082,44698800,206.15759307861327,195.49767616271973,209.5858701361542,208.21737983912448,206.56916308925955,-0.0007371796396301589,-0.0007374514901506913,63.516577865497496,1.368490297029723,1.0483015178096016,0.32018877922012146,0.08417711623786339,,212.09427533160033,204.71406664838014,0.0354129605379859,1.7173157422387342,1.267878351099262,0.0059926365848704906,642355300.0,534839270.0,68700700.0,0.6506309251579678,,,,,0,-0.002582356703760058
2017-06-06,210.8963623046875,211.56404816265064,210.81830993109696,211.00908109950316,50375400,206.3197479248047,195.6176173400879,209.78748431592857,208.41582298472176,206.7388571761391,-0.003196753641684813,-0.0032018741742404285,61.01351535430439,1.371661331206809,1.1129734804890432,0.2586878507177659,0.08536553619122729,,212.39896961655458,204.7172046998517,0.03683273576860069,1.2175718317974322,1.2573484710730258,0.005961925835669473,591979900.0,537664245.0,68800185.0,0.7321986125473354,,,,,0,0.005509465677044689
2017-06-07,211.28652954101562,211.5119803176038,210.56680449890564,211.23450345653035,54144300,206.49386932373048,195.74087577819824,210.01810665824965,208.62846791481758,206.91719726887936,0.0018500425140781651,0.0018483332931890732,87.6928491419715,1.389638743432073,1.1683065330776492,0.22133221035442374,0.08521372884262422,,212.74058274394395,204.74152480000134,0.0383204827196126,1.2728877753399361,1.0566677313154875,0.005001112629427536,646124200.0,545764595.0,68939240.0,0.7853915999073967,,,,,0,0.0023803928597891932
2017-06-08,211.39060974121094,211.86753763132825,210.8616557597095,211.38194313646613,65950700,206.64058898925782,195.86469718933105,210.2292609787052,208.83307101306892,207.09262520897082,0.0004926021569922057,0.0004924808683793892,86.62555185963596,1.396189965636296,1.2138832195893787,0.1823067460469172,0.08515505720853717,,213.0623946412513,204.7587662474206,0.0397472850641148,1.194672583143479,0.9848190505592324,0.0046587644160962,712074900.0,554447790.0,69522085.0,0.9486294894636719,,,,,0,-4.1072074995152086e-05
2017-06-09,211.06979370117188,212.4572047871558,209.80376801914588,211.6594404356368,132256400,206.77707794189453,195.98503562927246,210.35857370523854,208.99875417515062,207.24859260082187,-0.0015176456533798621,-0.0015187984440439293,80.35818281610713,1.3598195300879183,1.2430704816890867,0.1167490483988316,0.08494086930075595,,213.29424204195797,204.8763786855811,0.04026042452112659,0.9429867188119786,1.031274783141758,0.0048859420623768406,579818500.0,559636080.0,73016990.0,1.8113099430694144,,,,,0,0.0016975030850876482
2017-06-12,211.02635192871094,211.07837800482417,210.17656181213624,210.826914226459,86108100,206.89969024658203,196.10993949890135,210.461308816542,209.1489466013403,207.39674002544498,-0.00020581709821743122,-0.00020583828146302315,76.51914163423936,1.3123622152016878,1.2569288283916071,0.0554333868100807,0.08452254047361343,,213.4740770690023,205.07634712533365,0.04012768573742754,0.8341015214613351,1.0089706164083176,0.004781254128627351,493710400.0,563214600.0,74626760.0,1.153850173851846,212.4572047871558,169.64861273576992,-0.006734781528723982,0.2439026086077546,1,0.01024488888975661
2017-06-13,212.05828857421875,212.11031466064384,211.21716489312982,211.56401429026786,60067000,207.05247985839844,196.24064361572266,210.7069980100307,209.3644534141461,207.57954585088711,0.004890084276566675,0.004878166650788979,78.48115363540381,1.3425445958845899,1.2740519818902039,0.068492613994386,0.08409384861415027,,213.8122657688031,205.10668869897037,0.04156210635488166,1.194090325450587,1.0411808622481584,0.0049098805297759125,553777400.0,566700525.0,74534165.0,0.8058988787222612,212.4572047871558,169.64861273576992,-0.0018776309014170431,0.24998539719568763,0,-0.0014513451818362055
2017-06-14,211.7894744873047,212.33576161637254,210.96568402890944,212.32709501261013,78602300,207.20700225830078,196.3717543029785,210.87353285268824,209.54408460475045,207.74464109153095,-0.001267642442657868,-0.0012684465809841665,73.72561467915232,1.3294482479377905,1.2851312350997213,0.044317012838069214,0.0842033645832548,,214.0680755680703,205.2116043025352,0.04224612682526525,0.9708763170254309,1.0894926913190577,0.00514422491465394,475175100.0,568818425.0,75902190.0,1.035573545374646,212.4572047871558,169.64861273576992,-0.003142893179452595,0.24840086265349987,0,-0.0004310569974355083
